order_id,delivery_partner_id_x,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_x,reasons_if_delayed,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_y,order_total,payment_method,delivery_partner_id_y,store_id,order_year,order_month,weekday,rating,sentiment,feedback_category
8750169461,88001,2024-09-07 06:54:34,2024-09-07 06:55:34,1.0,2.69,On Time,Traffic,96989204,2024-09-07 06:42:34,2024-09-07 06:54:34,2024-09-07 06:55:34,On Time,4677.25,Upi,88001,7647,2024,September,Saturday,2,Negative,Delivery
9371021811,82734,2024-10-24 11:57:31,2024-10-24 11:55:31,-2.0,4.52,On Time,No Delay,76850859,2024-10-24 11:37:31,2024-10-24 11:57:31,2024-10-24 11:55:31,On Time,1217.12,Card,82734,2565,2024,October,Thursday,2,Negative,Product Quality
679274212,12916,2024-10-19 19:26:22,2024-10-19 19:21:22,-5.0,0.52,On Time,No Delay,91243571,2024-10-19 19:09:22,2024-10-19 19:26:22,2024-10-19 19:21:22,On Time,1922.55,Card,12916,5840,2024,October,Saturday,3,Neutral,Delivery
6601671674,5103,2023-07-09 06:35:00,2023-07-09 06:48:00,13.0,4.33,Slightly Delayed,Traffic,49136375,2023-07-09 06:22:00,2023-07-09 06:35:00,2023-07-09 06:48:00,Slightly Delayed,2353.53,Cash,5103,7944,2023,July,Sunday,3,Neutral,Delivery
2708441500,11379,2024-01-12 21:21:00,2024-01-12 21:17:00,-4.0,3.47,On Time,No Delay,23286884,2024-01-12 21:05:00,2024-01-12 21:21:00,2024-01-12 21:17:00,On Time,2396.22,Card,11379,6831,2024,January,Friday,3,Neutral,App Experience
9548480220,11612,2023-09-08 12:30:28,2023-09-08 12:33:28,3.0,4.19,On Time,Traffic,82594354,2023-09-08 12:13:28,2023-09-08 12:30:28,2023-09-08 12:33:28,On Time,3568.09,Wallet,11612,3238,2023,September,Friday,4,Positive,App Experience
5440864021,56201,2023-09-15 07:52:04,2023-09-15 07:51:04,-1.0,3.98,On Time,No Delay,44409533,2023-09-15 07:33:04,2023-09-15 07:52:04,2023-09-15 07:51:04,On Time,1988.09,Card,56201,7285,2023,September,Friday,1,Negative,Delivery
5705224767,50670,2023-06-02 17:52:56,2023-06-02 17:48:56,-4.0,4.49,On Time,No Delay,3897936,2023-06-02 17:35:56,2023-06-02 17:52:56,2023-06-02 17:48:56,On Time,2322.96,Card,50670,562,2023,June,Friday,4,Neutral,Product Quality
9945458771,10844,2024-08-27 15:16:31,2024-08-27 15:26:31,10.0,4.17,Slightly Delayed,Traffic,8733344,2024-08-27 15:06:31,2024-08-27 15:16:31,2024-08-27 15:26:31,Slightly Delayed,910.44,Cash,10844,6268,2024,August,Tuesday,1,Negative,Customer Service
336832815,23603,2023-12-09 04:27:59,2023-12-09 04:38:59,11.0,0.86,Slightly Delayed,Traffic,10769994,2023-12-09 04:14:59,2023-12-09 04:27:59,2023-12-09 04:38:59,Slightly Delayed,935.81,Upi,23603,7500,2023,December,Saturday,5,Positive,Customer Service
9543126726,42216,2024-05-01 12:22:22,2024-05-01 12:34:22,12.0,2.35,Slightly Delayed,Traffic,24308515,2024-05-01 12:03:22,2024-05-01 12:22:22,2024-05-01 12:34:22,Slightly Delayed,2520.83,Cash,42216,6769,2024,May,Wednesday,4,Neutral,Delivery
5134666123,72594,2024-05-02 13:48:58,2024-05-02 13:49:58,1.0,3.83,On Time,Traffic,38613642,2024-05-02 13:28:58,2024-05-02 13:48:58,2024-05-02 13:49:58,On Time,887.15,Upi,72594,6562,2024,May,Thursday,3,Neutral,Customer Service
5663657880,79020,2024-05-06 11:35:40,2024-05-06 11:59:40,24.0,0.55,Significantly Delayed,Traffic,69632084,2024-05-06 11:20:40,2024-05-06 11:35:40,2024-05-06 11:59:40,Significantly Delayed,2630.49,Upi,79020,5302,2024,May,Monday,3,Negative,Product Quality
5352647396,6854,2023-10-11 21:02:36,2023-10-11 21:00:36,-2.0,2.2,On Time,No Delay,49756591,2023-10-11 20:42:36,2023-10-11 21:02:36,2023-10-11 21:00:36,On Time,1833.25,Cash,6854,3566,2023,October,Wednesday,5,Positive,App Experience
7995172779,62870,2023-06-15 14:02:44,2023-06-15 14:15:44,13.0,3.36,Slightly Delayed,Traffic,40703374,2023-06-15 13:44:44,2023-06-15 14:02:44,2023-06-15 14:15:44,Slightly Delayed,438.47,Cash,62870,3605,2023,June,Thursday,5,Positive,Delivery
605779703,68537,2024-03-07 23:19:42,2024-03-07 23:16:42,-3.0,4.55,On Time,No Delay,8881320,2024-03-07 23:02:42,2024-03-07 23:19:42,2024-03-07 23:16:42,On Time,1354.81,Upi,68537,1208,2024,March,Thursday,4,Positive,Customer Service
685688121,32044,2023-10-27 01:17:25,2023-10-27 01:34:25,17.0,3.89,Significantly Delayed,Traffic,60371334,2023-10-27 01:01:25,2023-10-27 01:17:25,2023-10-27 01:34:25,Significantly Delayed,2302.74,Wallet,32044,1618,2023,October,Friday,3,Neutral,App Experience
5966726971,51902,2023-09-06 18:16:18,2023-09-06 18:21:18,5.0,0.96,On Time,Traffic,57833505,2023-09-06 18:01:18,2023-09-06 18:16:18,2023-09-06 18:21:18,On Time,2597.42,Wallet,51902,4449,2023,September,Wednesday,4,Neutral,Product Quality
6763510083,95417,2023-06-07 10:41:39,2023-06-07 10:36:39,-5.0,2.49,On Time,No Delay,4055790,2023-06-07 10:27:39,2023-06-07 10:41:39,2023-06-07 10:36:39,On Time,3215.35,Cash,95417,3310,2023,June,Wednesday,2,Negative,Product Quality
6735813139,58945,2023-04-04 01:25:06,2023-04-04 01:21:06,-4.0,3.18,On Time,No Delay,90448312,2023-04-04 01:07:06,2023-04-04 01:25:06,2023-04-04 01:21:06,On Time,951.27,Cash,58945,3811,2023,April,Tuesday,2,Negative,Customer Service
8361205778,55780,2023-06-20 08:52:50,2023-06-20 08:50:50,-2.0,2.81,On Time,No Delay,47274329,2023-06-20 08:36:50,2023-06-20 08:52:50,2023-06-20 08:50:50,On Time,2288.64,Wallet,55780,6955,2023,June,Tuesday,1,Negative,App Experience
3640952655,15926,2023-06-01 16:48:24,2023-06-01 17:02:24,14.0,1.05,Slightly Delayed,Traffic,50105174,2023-06-01 16:31:24,2023-06-01 16:48:24,2023-06-01 17:02:24,Slightly Delayed,1325.12,Cash,15926,7623,2023,June,Thursday,5,Positive,Delivery
6395279829,18102,2023-10-26 05:09:56,2023-10-26 05:08:56,-1.0,2.65,On Time,No Delay,34588087,2023-10-26 04:59:56,2023-10-26 05:09:56,2023-10-26 05:08:56,On Time,3312.98,Cash,18102,7226,2023,October,Thursday,4,Neutral,Delivery
339410846,93237,2023-05-06 15:50:15,2023-05-06 15:45:15,-5.0,3.55,On Time,No Delay,61618079,2023-05-06 15:36:15,2023-05-06 15:50:15,2023-05-06 15:45:15,On Time,967.74,Card,93237,298,2023,May,Saturday,4,Positive,App Experience
8924056486,20522,2024-04-08 00:59:25,2024-04-08 01:24:25,25.0,1.23,Significantly Delayed,Traffic,74172010,2024-04-08 00:45:25,2024-04-08 00:59:25,2024-04-08 01:24:25,Significantly Delayed,2577.32,Upi,20522,4989,2024,April,Monday,3,Neutral,Customer Service
6616322616,53617,2023-12-03 11:05:35,2023-12-03 11:09:35,4.0,3.33,On Time,Traffic,61763552,2023-12-03 10:48:35,2023-12-03 11:05:35,2023-12-03 11:09:35,On Time,1998.9,Wallet,53617,4706,2023,December,Sunday,4,Positive,Delivery
4178578583,76083,2024-09-29 05:39:08,2024-09-29 05:39:08,0.0,1.37,On Time,No Delay,69340015,2024-09-29 05:23:08,2024-09-29 05:39:08,2024-09-29 05:39:08,On Time,858.84,Upi,76083,9868,2024,September,Sunday,1,Negative,App Experience
7558107764,2704,2024-03-13 22:16:27,2024-03-13 22:14:27,-2.0,3.73,On Time,No Delay,50968312,2024-03-13 22:01:27,2024-03-13 22:16:27,2024-03-13 22:14:27,On Time,3414.46,Cash,2704,4233,2024,March,Wednesday,4,Positive,Customer Service
7894708851,97823,2024-04-12 01:49:57,2024-04-12 01:47:57,-2.0,1.18,On Time,No Delay,78678612,2024-04-12 01:37:57,2024-04-12 01:49:57,2024-04-12 01:47:57,On Time,481.63,Wallet,97823,5005,2024,April,Friday,3,Neutral,Product Quality
1916638346,35010,2023-06-28 17:40:05,2023-06-28 17:52:05,12.0,1.96,Slightly Delayed,Traffic,20163931,2023-06-28 17:22:05,2023-06-28 17:40:05,2023-06-28 17:52:05,Slightly Delayed,223.49,Cash,35010,7021,2023,June,Wednesday,1,Negative,App Experience
4973943462,40489,2024-10-29 18:36:37,2024-10-29 18:56:37,20.0,1.7,Significantly Delayed,Traffic,68341636,2024-10-29 18:19:37,2024-10-29 18:36:37,2024-10-29 18:56:37,Significantly Delayed,1903.83,Card,40489,1572,2024,October,Tuesday,3,Neutral,Delivery
6567129123,43806,2023-09-09 12:54:26,2023-09-09 12:59:26,5.0,4.66,On Time,Traffic,66135710,2023-09-09 12:41:26,2023-09-09 12:54:26,2023-09-09 12:59:26,On Time,3012.34,Cash,43806,2238,2023,September,Saturday,3,Negative,Product Quality
8702642032,48604,2023-08-22 20:31:04,2023-08-22 20:34:04,3.0,4.57,On Time,Traffic,23676689,2023-08-22 20:13:04,2023-08-22 20:31:04,2023-08-22 20:34:04,On Time,1137.72,Card,48604,8386,2023,August,Tuesday,4,Neutral,Product Quality
7857954356,79173,2024-01-20 19:08:03,2024-01-20 19:04:03,-4.0,1.51,On Time,No Delay,76864442,2024-01-20 18:49:03,2024-01-20 19:08:03,2024-01-20 19:04:03,On Time,2866.57,Wallet,79173,4809,2024,January,Saturday,4,Neutral,Delivery
5376218500,38067,2023-11-16 16:00:17,2023-11-16 16:09:17,9.0,3.84,Slightly Delayed,Traffic,24644542,2023-11-16 15:45:17,2023-11-16 16:00:17,2023-11-16 16:09:17,Slightly Delayed,888.16,Card,38067,2758,2023,November,Thursday,4,Neutral,Customer Service
3452449295,48310,2023-10-09 06:54:23,2023-10-09 06:55:23,1.0,3.74,On Time,Traffic,71252391,2023-10-09 06:35:23,2023-10-09 06:54:23,2023-10-09 06:55:23,On Time,1395.83,Upi,48310,5485,2023,October,Monday,2,Negative,Product Quality
1694826296,15133,2023-05-09 19:49:29,2023-05-09 19:47:29,-2.0,1.67,On Time,No Delay,12277039,2023-05-09 19:36:29,2023-05-09 19:49:29,2023-05-09 19:47:29,On Time,2463.99,Card,15133,1298,2023,May,Tuesday,5,Positive,Customer Service
9449954611,64018,2023-08-12 07:34:03,2023-08-12 07:41:03,7.0,3.51,Slightly Delayed,Traffic,97111119,2023-08-12 07:24:03,2023-08-12 07:34:03,2023-08-12 07:41:03,Slightly Delayed,50.12,Cash,64018,9188,2023,August,Saturday,4,Positive,Product Quality
7722059222,59534,2023-11-16 23:21:52,2023-11-16 23:36:52,15.0,3.4,Slightly Delayed,Traffic,63630649,2023-11-16 23:07:52,2023-11-16 23:21:52,2023-11-16 23:36:52,Slightly Delayed,4544.95,Cash,59534,7000,2023,November,Thursday,3,Negative,Product Quality
2871448124,59357,2024-05-28 06:00:27,2024-05-28 06:04:27,4.0,1.16,On Time,Traffic,81091233,2024-05-28 05:42:27,2024-05-28 06:00:27,2024-05-28 06:04:27,On Time,1538.55,Cash,59357,779,2024,May,Tuesday,3,Negative,Product Quality
4158839033,26464,2024-09-22 12:29:30,2024-09-22 12:30:30,1.0,2.28,On Time,Traffic,38969732,2024-09-22 12:13:30,2024-09-22 12:29:30,2024-09-22 12:30:30,On Time,1618.32,Cash,26464,478,2024,September,Sunday,3,Negative,App Experience
9936118648,91322,2024-03-04 18:58:25,2024-03-04 19:07:25,9.0,1.69,Slightly Delayed,Traffic,54885705,2024-03-04 18:42:25,2024-03-04 18:58:25,2024-03-04 19:07:25,Slightly Delayed,71.84,Wallet,91322,9973,2024,March,Monday,2,Negative,App Experience
6804747901,71158,2024-01-31 03:01:25,2024-01-31 03:04:25,3.0,1.43,On Time,Traffic,89619421,2024-01-31 02:45:25,2024-01-31 03:01:25,2024-01-31 03:04:25,On Time,2389.91,Wallet,71158,8759,2024,January,Wednesday,3,Neutral,App Experience
7579444448,96702,2024-06-06 16:20:20,2024-06-06 16:22:20,2.0,1.09,On Time,Traffic,53354003,2024-06-06 16:01:20,2024-06-06 16:20:20,2024-06-06 16:22:20,On Time,491.39,Wallet,96702,8726,2024,June,Thursday,1,Negative,Product Quality
4379043082,29561,2023-05-12 04:45:08,2023-05-12 04:45:08,0.0,4.05,On Time,No Delay,88167544,2023-05-12 04:35:08,2023-05-12 04:45:08,2023-05-12 04:45:08,On Time,831.1,Cash,29561,8366,2023,May,Friday,4,Neutral,Product Quality
4212894712,52325,2024-06-09 15:04:20,2024-06-09 15:06:20,2.0,2.25,On Time,Traffic,20310720,2024-06-09 14:49:20,2024-06-09 15:04:20,2024-06-09 15:06:20,On Time,1512.77,Cash,52325,790,2024,June,Sunday,3,Neutral,Product Quality
7962511808,33403,2024-02-11 10:32:16,2024-02-11 10:35:16,3.0,2.74,On Time,Traffic,60371334,2024-02-11 10:18:16,2024-02-11 10:32:16,2024-02-11 10:35:16,On Time,2861.63,Upi,33403,8138,2024,February,Sunday,5,Positive,App Experience
6478815087,73936,2024-07-18 08:13:45,2024-07-18 08:10:45,-3.0,4.68,On Time,No Delay,22293666,2024-07-18 08:01:45,2024-07-18 08:13:45,2024-07-18 08:10:45,On Time,2516.92,Cash,73936,5317,2024,July,Thursday,2,Negative,Product Quality
6239166986,89070,2024-05-23 06:41:35,2024-05-23 06:49:35,8.0,4.44,Slightly Delayed,Traffic,6724509,2024-05-23 06:21:35,2024-05-23 06:41:35,2024-05-23 06:49:35,Slightly Delayed,578.85,Cash,89070,7457,2024,May,Thursday,4,Positive,Customer Service
9894863460,10817,2023-03-25 08:51:29,2023-03-25 08:48:29,-3.0,1.31,On Time,No Delay,35826539,2023-03-25 08:37:29,2023-03-25 08:51:29,2023-03-25 08:48:29,On Time,3219.23,Wallet,10817,1882,2023,March,Saturday,3,Negative,Delivery
2982638677,30985,2024-01-13 17:36:15,2024-01-13 17:34:15,-2.0,2.75,On Time,No Delay,48554440,2024-01-13 17:26:15,2024-01-13 17:36:15,2024-01-13 17:34:15,On Time,3688.89,Wallet,30985,741,2024,January,Saturday,3,Negative,App Experience
3284797515,76320,2024-09-10 04:07:34,2024-09-10 04:20:34,13.0,1.32,Slightly Delayed,Traffic,13164195,2024-09-10 03:50:34,2024-09-10 04:07:34,2024-09-10 04:20:34,Slightly Delayed,3000.61,Upi,76320,5617,2024,September,Tuesday,5,Positive,Product Quality
8895501673,50064,2023-07-11 17:19:37,2023-07-11 17:20:37,1.0,0.95,On Time,Traffic,15066187,2023-07-11 17:07:37,2023-07-11 17:19:37,2023-07-11 17:20:37,On Time,3624.66,Wallet,50064,71,2023,July,Tuesday,4,Neutral,App Experience
914992221,77449,2023-07-27 04:37:11,2023-07-27 04:41:11,4.0,2.53,On Time,Traffic,90882023,2023-07-27 04:17:11,2023-07-27 04:37:11,2023-07-27 04:41:11,On Time,517.77,Cash,77449,8948,2023,July,Thursday,4,Neutral,Delivery
2067729457,15319,2023-09-23 01:48:46,2023-09-23 01:47:46,-1.0,4.67,On Time,No Delay,79916464,2023-09-23 01:34:46,2023-09-23 01:48:46,2023-09-23 01:47:46,On Time,1286.82,Cash,15319,9617,2023,September,Saturday,4,Neutral,Delivery
5389250154,78231,2024-09-15 02:55:25,2024-09-15 02:51:25,-4.0,4.04,On Time,No Delay,94179692,2024-09-15 02:36:25,2024-09-15 02:55:25,2024-09-15 02:51:25,On Time,2638.02,Upi,78231,9502,2024,September,Sunday,4,Neutral,App Experience
4352973016,33825,2024-10-07 09:07:35,2024-10-07 09:36:35,29.0,4.36,Significantly Delayed,Traffic,35912599,2024-10-07 08:49:35,2024-10-07 09:07:35,2024-10-07 09:36:35,Significantly Delayed,822.63,Cash,33825,4271,2024,October,Monday,4,Neutral,App Experience
7667555396,33288,2024-02-03 11:54:39,2024-02-03 12:09:39,15.0,4.42,Slightly Delayed,Traffic,13796199,2024-02-03 11:37:39,2024-02-03 11:54:39,2024-02-03 12:09:39,Slightly Delayed,5488.33,Wallet,33288,9693,2024,February,Saturday,4,Neutral,Customer Service
168804744,16671,2023-10-28 07:34:34,2023-10-28 07:34:34,0.0,1.5,On Time,No Delay,25128143,2023-10-28 07:21:34,2023-10-28 07:34:34,2023-10-28 07:34:34,On Time,3450.59,Card,16671,4909,2023,October,Saturday,4,Positive,Delivery
854218304,13622,2023-11-04 06:40:07,2023-11-04 06:37:07,-3.0,0.86,On Time,No Delay,84377964,2023-11-04 06:29:07,2023-11-04 06:40:07,2023-11-04 06:37:07,On Time,1897.86,Cash,13622,7464,2023,November,Saturday,5,Positive,Customer Service
2616618240,89491,2024-03-14 00:56:30,2024-03-14 00:57:30,1.0,1.43,On Time,Traffic,12402437,2024-03-14 00:46:30,2024-03-14 00:56:30,2024-03-14 00:57:30,On Time,3909.27,Wallet,89491,4931,2024,March,Thursday,4,Positive,Delivery
8891144024,45152,2023-04-06 20:53:40,2023-04-06 20:57:40,4.0,4.79,On Time,Traffic,47590944,2023-04-06 20:40:40,2023-04-06 20:53:40,2023-04-06 20:57:40,On Time,1286.76,Cash,45152,6524,2023,April,Thursday,3,Neutral,App Experience
4606856320,35528,2024-08-03 07:33:35,2024-08-03 07:35:35,2.0,0.74,On Time,Traffic,57102800,2024-08-03 07:23:35,2024-08-03 07:33:35,2024-08-03 07:35:35,On Time,726.41,Wallet,35528,6745,2024,August,Saturday,4,Neutral,Delivery
1876194333,56344,2024-03-27 08:49:09,2024-03-27 08:51:09,2.0,1.2,On Time,Traffic,51945420,2024-03-27 08:38:09,2024-03-27 08:49:09,2024-03-27 08:51:09,On Time,1630.26,Cash,56344,973,2024,March,Wednesday,2,Negative,Delivery
1471186096,80106,2023-11-21 02:24:26,2023-11-21 02:39:26,15.0,3.78,Slightly Delayed,Traffic,51503088,2023-11-21 02:10:26,2023-11-21 02:24:26,2023-11-21 02:39:26,Slightly Delayed,2890.99,Upi,80106,7605,2023,November,Tuesday,4,Neutral,App Experience
4763556417,49554,2023-04-01 00:54:27,2023-04-01 00:52:27,-2.0,3.35,On Time,No Delay,91602727,2023-04-01 00:44:27,2023-04-01 00:54:27,2023-04-01 00:52:27,On Time,968.94,Upi,49554,6077,2023,April,Saturday,2,Negative,Product Quality
5961097387,73762,2023-08-27 04:53:57,2023-08-27 04:53:57,0.0,2.67,On Time,No Delay,75474920,2023-08-27 04:34:57,2023-08-27 04:53:57,2023-08-27 04:53:57,On Time,2425.77,Wallet,73762,6574,2023,August,Sunday,4,Positive,Product Quality
1509646137,67798,2024-04-12 17:21:00,2024-04-12 17:30:00,9.0,1.71,Slightly Delayed,Traffic,31456752,2024-04-12 17:05:00,2024-04-12 17:21:00,2024-04-12 17:30:00,Slightly Delayed,4104.67,Card,67798,1608,2024,April,Friday,4,Neutral,App Experience
7533431274,93471,2023-08-11 15:52:28,2023-08-11 15:52:28,0.0,1.85,On Time,No Delay,23984022,2023-08-11 15:37:28,2023-08-11 15:52:28,2023-08-11 15:52:28,On Time,1728.15,Upi,93471,9841,2023,August,Friday,3,Neutral,Product Quality
3598818329,28683,2023-07-29 03:33:44,2023-07-29 03:34:44,1.0,2.85,On Time,Traffic,22293666,2023-07-29 03:19:44,2023-07-29 03:33:44,2023-07-29 03:34:44,On Time,2790.82,Upi,28683,7756,2023,July,Saturday,1,Negative,Customer Service
2561337790,43692,2024-10-09 07:13:06,2024-10-09 07:09:06,-4.0,1.0,On Time,No Delay,30823988,2024-10-09 07:00:06,2024-10-09 07:13:06,2024-10-09 07:09:06,On Time,1213.78,Cash,43692,7529,2024,October,Wednesday,2,Negative,Delivery
2359692348,74057,2024-08-31 00:47:00,2024-08-31 00:51:00,4.0,0.66,On Time,Traffic,5418547,2024-08-31 00:34:00,2024-08-31 00:47:00,2024-08-31 00:51:00,On Time,1914.18,Card,74057,5838,2024,August,Saturday,4,Positive,App Experience
3146098826,29471,2024-06-20 23:21:38,2024-06-20 23:24:38,3.0,3.16,On Time,Traffic,12799092,2024-06-20 23:11:38,2024-06-20 23:21:38,2024-06-20 23:24:38,On Time,3453.75,Upi,29471,7486,2024,June,Thursday,4,Positive,App Experience
8638050442,50161,2023-11-16 23:46:41,2023-11-16 23:50:41,4.0,1.43,On Time,Traffic,52770036,2023-11-16 23:29:41,2023-11-16 23:46:41,2023-11-16 23:50:41,On Time,130.18,Card,50161,5766,2023,November,Thursday,4,Neutral,Delivery
1833854180,25656,2023-03-23 07:31:41,2023-03-23 07:56:41,25.0,1.13,Significantly Delayed,Traffic,60062501,2023-03-23 07:12:41,2023-03-23 07:31:41,2023-03-23 07:56:41,Significantly Delayed,4585.63,Cash,25656,2729,2023,March,Thursday,3,Negative,Delivery
5687148136,50176,2023-06-24 00:56:15,2023-06-24 00:57:15,1.0,3.98,On Time,Traffic,32527479,2023-06-24 00:46:15,2023-06-24 00:56:15,2023-06-24 00:57:15,On Time,1438.64,Cash,50176,6902,2023,June,Saturday,4,Positive,App Experience
7133253616,76051,2024-08-14 08:26:21,2024-08-14 08:37:21,11.0,2.39,Slightly Delayed,Traffic,14940427,2024-08-14 08:08:21,2024-08-14 08:26:21,2024-08-14 08:37:21,Slightly Delayed,4564.38,Wallet,76051,4215,2024,August,Wednesday,5,Positive,App Experience
7899569162,31475,2023-08-15 09:06:13,2023-08-15 09:13:13,7.0,1.06,Slightly Delayed,Traffic,90745023,2023-08-15 08:52:13,2023-08-15 09:06:13,2023-08-15 09:13:13,Slightly Delayed,1702.84,Upi,31475,1568,2023,August,Tuesday,1,Negative,Product Quality
6119637917,65328,2024-06-28 20:59:43,2024-06-28 21:04:43,5.0,3.86,On Time,Traffic,77961205,2024-06-28 20:45:43,2024-06-28 20:59:43,2024-06-28 21:04:43,On Time,1146.21,Upi,65328,1994,2024,June,Friday,3,Neutral,Customer Service
4924477011,43813,2024-01-13 19:32:13,2024-01-13 19:33:13,1.0,2.57,On Time,Traffic,7333934,2024-01-13 19:20:13,2024-01-13 19:32:13,2024-01-13 19:33:13,On Time,3957.29,Cash,43813,7432,2024,January,Saturday,4,Neutral,App Experience
577458306,52312,2023-10-03 07:23:04,2023-10-03 07:18:04,-5.0,3.65,On Time,No Delay,94165062,2023-10-03 07:10:04,2023-10-03 07:23:04,2023-10-03 07:18:04,On Time,2931.44,Wallet,52312,5190,2023,October,Tuesday,4,Neutral,Product Quality
1605287230,24637,2023-08-08 06:52:33,2023-08-08 06:52:33,0.0,1.98,On Time,No Delay,7076456,2023-08-08 06:37:33,2023-08-08 06:52:33,2023-08-08 06:52:33,On Time,3945.48,Upi,24637,9638,2023,August,Tuesday,3,Neutral,Delivery
5743074720,88405,2024-02-08 03:26:10,2024-02-08 03:22:10,-4.0,1.24,On Time,No Delay,44828791,2024-02-08 03:10:10,2024-02-08 03:26:10,2024-02-08 03:22:10,On Time,40.7,Upi,88405,1693,2024,February,Thursday,4,Positive,Product Quality
1645477578,22284,2023-07-20 08:10:09,2023-07-20 08:05:09,-5.0,0.71,On Time,No Delay,47625855,2023-07-20 07:52:09,2023-07-20 08:10:09,2023-07-20 08:05:09,On Time,1617.86,Cash,22284,3781,2023,July,Thursday,1,Negative,Delivery
6231311270,73322,2023-12-07 18:51:58,2023-12-07 19:06:58,15.0,2.36,Slightly Delayed,Traffic,91144803,2023-12-07 18:40:58,2023-12-07 18:51:58,2023-12-07 19:06:58,Slightly Delayed,2173.29,Upi,73322,9174,2023,December,Thursday,5,Positive,Product Quality
4629648516,49643,2023-08-21 22:41:49,2023-08-21 22:42:49,1.0,3.88,On Time,Traffic,93507573,2023-08-21 22:22:49,2023-08-21 22:41:49,2023-08-21 22:42:49,On Time,39.65,Wallet,49643,9074,2023,August,Monday,2,Negative,Product Quality
2706229594,67428,2024-10-04 08:04:22,2024-10-04 08:01:22,-3.0,2.68,On Time,No Delay,81337068,2024-10-04 07:45:22,2024-10-04 08:04:22,2024-10-04 08:01:22,On Time,3260.52,Cash,67428,8098,2024,October,Friday,4,Positive,Product Quality
6814009039,37668,2023-11-03 13:17:48,2023-11-03 13:13:48,-4.0,2.81,On Time,No Delay,10605484,2023-11-03 13:06:48,2023-11-03 13:17:48,2023-11-03 13:13:48,On Time,1344.57,Card,37668,1902,2023,November,Friday,3,Neutral,Delivery
5604135912,99733,2024-08-19 16:31:47,2024-08-19 16:33:47,2.0,4.07,On Time,Traffic,11478478,2024-08-19 16:21:47,2024-08-19 16:31:47,2024-08-19 16:33:47,On Time,4032.27,Cash,99733,9095,2024,August,Monday,2,Negative,Customer Service
766789724,52639,2024-08-20 23:47:16,2024-08-20 23:49:16,2.0,4.78,On Time,Traffic,60446619,2024-08-20 23:33:16,2024-08-20 23:47:16,2024-08-20 23:49:16,On Time,2837.18,Cash,52639,5563,2024,August,Tuesday,3,Neutral,Delivery
2727595593,26761,2023-11-17 01:21:45,2023-11-17 01:18:45,-3.0,2.12,On Time,No Delay,80875034,2023-11-17 01:01:45,2023-11-17 01:21:45,2023-11-17 01:18:45,On Time,3069.89,Upi,26761,4539,2023,November,Friday,1,Negative,Delivery
9887978407,37910,2023-07-16 13:15:35,2023-07-16 13:17:35,2.0,3.41,On Time,Traffic,43256928,2023-07-16 13:01:35,2023-07-16 13:15:35,2023-07-16 13:17:35,On Time,5037.57,Wallet,37910,6998,2023,July,Sunday,5,Positive,Delivery
6825742544,41291,2024-02-04 18:52:53,2024-02-04 18:54:53,2.0,2.29,On Time,Traffic,29689766,2024-02-04 18:41:53,2024-02-04 18:52:53,2024-02-04 18:54:53,On Time,901.77,Wallet,41291,1807,2024,February,Sunday,4,Neutral,Product Quality
7081192087,78479,2023-07-29 10:12:46,2023-07-29 10:20:46,8.0,3.33,Slightly Delayed,Traffic,15529446,2023-07-29 09:53:46,2023-07-29 10:12:46,2023-07-29 10:20:46,Slightly Delayed,261.03,Card,78479,8032,2023,July,Saturday,4,Positive,App Experience
3185620074,72222,2023-08-14 15:47:46,2023-08-14 16:02:46,15.0,0.78,Slightly Delayed,Traffic,57526322,2023-08-14 15:30:46,2023-08-14 15:47:46,2023-08-14 16:02:46,Slightly Delayed,816.38,Wallet,72222,9834,2023,August,Monday,3,Neutral,Product Quality
7162086351,37358,2023-11-15 01:13:52,2023-11-15 01:09:52,-4.0,4.8,On Time,No Delay,74231111,2023-11-15 01:00:52,2023-11-15 01:13:52,2023-11-15 01:09:52,On Time,270.71,Cash,37358,1427,2023,November,Wednesday,4,Neutral,Delivery
5504768409,1897,2023-08-07 22:50:10,2023-08-07 23:03:10,13.0,2.52,Slightly Delayed,Traffic,84850688,2023-08-07 22:37:10,2023-08-07 22:50:10,2023-08-07 23:03:10,Slightly Delayed,2102.5,Card,1897,8204,2023,August,Monday,3,Negative,App Experience
6721093047,3594,2024-03-10 14:38:58,2024-03-10 14:38:58,0.0,3.41,On Time,No Delay,22054087,2024-03-10 14:22:58,2024-03-10 14:38:58,2024-03-10 14:38:58,On Time,2875.06,Wallet,3594,2535,2024,March,Sunday,3,Neutral,App Experience
1134990529,85089,2024-07-24 19:18:49,2024-07-24 19:23:49,5.0,1.03,On Time,Traffic,63971358,2024-07-24 19:01:49,2024-07-24 19:18:49,2024-07-24 19:23:49,On Time,2294.08,Cash,85089,8451,2024,July,Wednesday,5,Positive,App Experience
4632975114,91950,2023-05-15 17:27:03,2023-05-15 17:32:03,5.0,2.98,On Time,Traffic,92409489,2023-05-15 17:15:03,2023-05-15 17:27:03,2023-05-15 17:32:03,On Time,508.0,Card,91950,9715,2023,May,Monday,5,Positive,App Experience
