order_id,product_id,quantity,unit_price,sales,average_selling_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
2606843929,354409,1,325.08,325.08,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60
5637567433,513199,2,422.23,844.46,422.23,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52
8838095431,592784,1,280.35,280.35,280.35,Biscuits,Snacks & Munchies,"Andra, Mander And Kari",280.35,431.31,35.0,90,27,64
1564649286,425341,3,486.28,1458.84,486.28,Pet Treats,Pet Care,"Mani, Dhar And Muni",486.28,748.12,35.0,365,21,68
4098166849,771228,2,83.18,166.36,83.18,Pet Treats,Pet Care,Raja And Sons,83.18,127.97,35.0,365,25,73
8091143423,611575,3,482.06,1446.18,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam And Hayer",482.06,803.43,40.0,180,25,87
3024045336,600767,2,722.42,1444.84,722.42,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68
6152984028,153019,2,947.95,1895.9,947.95,Onions,Fruits & Vegetables,Aurora Llc,947.95,1263.93,25.0,3,13,88
3450790653,803607,3,949.73,2849.19,949.73,Soap,Personal Care,"Kadakia, Mohan And Sathe",949.73,1461.12,35.0,365,21,98
8028917900,491521,1,556.35,556.35,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
7781884407,196719,3,217.5,652.5,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
3483689828,9436,2,88.43,176.86,88.43,Toothpaste,Personal Care,Naidu Plc,88.43,136.05,35.0,365,19,76
8341286014,767398,3,22.14,66.42,22.14,Dish Soap,Household Care,"Arya, Sundaram And Pingle",22.14,29.52,25.0,365,15,57
7936106887,367391,2,939.55,1879.1,939.55,Baby Wipes,Baby Care,Talwar And Sons,939.55,1342.21,30.0,365,18,52
2247354978,589812,2,163.03,326.06,163.03,Detergent,Household Care,Bir Plc,163.03,217.37,25.0,365,22,52
5347701114,337168,2,545.49,1090.98,545.49,Eggs,Dairy & Breakfast,Dasgupta Plc,545.49,681.86,20.0,7,25,98
7846068436,914071,3,296.94,890.8199999999999,296.94,Chips,Snacks & Munchies,Datta Ltd,296.94,456.83,35.0,90,25,90
9893439302,14145,2,630.84,1261.68,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah And Pingle",630.84,841.12,25.0,3,14,53
4160816433,34186,2,925.65,1851.3,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
6000890622,33955,3,186.08,558.24,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84
7317676958,667163,1,441.2,441.2,441.2,Orange Juice,Cold Drinks & Juices,Palla Llc,441.2,630.29,30.0,180,25,72
8620144614,123983,2,785.67,1571.34,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
3940758882,136533,2,826.21,1652.42,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar And Shanker",826.21,1032.76,20.0,7,15,75
5216555041,914071,1,296.94,296.94,296.94,Chips,Snacks & Munchies,Datta Ltd,296.94,456.83,35.0,90,25,90
5144793312,937542,1,97.04,97.04,97.04,Wheat Flour,Grocery & Staples,Khurana And Sons,97.04,114.16,15.0,365,28,93
7241413847,684939,3,727.95,2183.8500000000004,727.9500000000002,Lotion,Personal Care,"Sibal, Bhatnagar And Rajan",727.95,1119.92,35.0,365,22,50
3567610983,337168,2,545.49,1090.98,545.49,Eggs,Dairy & Breakfast,Dasgupta Plc,545.49,681.86,20.0,7,25,98
16878685,432617,2,863.18,1726.36,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97
951657166,679321,3,738.46,2215.38,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68
4189022307,968887,1,40.7,40.7,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92
7378521428,833557,3,422.87,1268.6100000000001,422.87000000000006,Cereal,Dairy & Breakfast,"Gole, Chand And Dada",422.87,528.59,20.0,7,27,69
6266311709,644847,3,622.81,1868.4299999999998,622.81,Salt,Grocery & Staples,"Jhaveri, Kata And Kapur",622.81,732.72,15.0,365,24,52
7985347262,15314,2,578.85,1157.7,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91
992764262,324809,3,608.0,1824.0,608.0,Bread,Dairy & Breakfast,Sidhu Plc,608.0,760.0,20.0,7,26,76
3080291353,888807,2,230.58,461.16,230.58,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
5532188237,131136,1,37.8,37.8,37.8,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95
6814658453,661577,2,720.95,1441.9,720.95,Cat Food,Pet Care,Majumdar Plc,720.95,1109.15,35.0,365,28,95
4861499558,615545,3,448.16,1344.48,448.16,Soap,Personal Care,Barman Inc,448.16,689.48,35.0,365,20,67
2521042570,516376,3,877.43,2632.29,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,877.43,1169.91,25.0,3,21,71
5217781278,34200,3,319.8,959.4000000000001,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
8006034379,807452,1,144.19,144.19,144.19,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61
7380913411,723678,2,675.46,1350.92,675.46,Dog Food,Pet Care,"Lall, Datta And Swamy",675.46,1039.17,35.0,365,14,97
7706841114,461804,3,310.69,932.0699999999999,310.69,Sugar,Grocery & Staples,"Ghose, Ben And Divan",310.69,365.52,15.0,365,15,97
1561779937,367391,1,939.55,939.55,939.55,Baby Wipes,Baby Care,Talwar And Sons,939.55,1342.21,30.0,365,18,52
7196559586,77308,2,223.27,446.54,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,223.27,297.69,25.0,3,29,91
2359961993,500633,2,154.5,309.0,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87
243819964,880510,3,951.43,2854.29,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54
4806735178,677169,2,261.03,522.06,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
9198762300,131937,2,287.81,575.62,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi And Ganguly",287.81,479.68,40.0,180,18,68
1105231941,585299,1,799.46,799.46,799.46,Pet Treats,Pet Care,"Sharma, Chandra And Prashad",799.46,1229.94,35.0,365,13,50
5533955218,552496,2,508.0,1016.0,508.0,Dish Soap,Household Care,Dhar Plc,508.0,677.33,25.0,365,17,59
5130246751,33797,1,888.12,888.12,888.12,Pain Reliever,Pharmacy,Gaba Llc,888.12,1110.15,20.0,365,12,51
4528445001,689769,2,46.62,93.24,46.62,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51
9503959018,473929,1,440.19,440.19,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia And Deshmukh",440.19,586.92,25.0,3,19,70
4107052604,306177,2,769.24,1538.48,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
5578822558,298985,3,183.76,551.28,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi And Srinivasan",183.76,229.7,20.0,365,11,61
5506634472,894539,1,445.48,445.48,445.48,Dish Soap,Household Care,"Pall, Sule And Sood",445.48,593.97,25.0,365,14,93
4112426763,41853,1,910.44,910.44,910.44,Curd,Dairy & Breakfast,Handa Plc,910.44,1138.05,20.0,7,14,92
7157334145,18035,3,968.94,2906.82,968.94,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87
8423458672,491521,1,556.35,556.35,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
3011683470,712307,1,264.89,264.89,264.89,Orange Juice,Cold Drinks & Juices,Chana Llc,264.89,378.41,30.0,180,16,73
1884947290,455083,2,959.01,1918.02,959.01,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63
558163882,585299,2,799.46,1598.92,799.46,Pet Treats,Pet Care,"Sharma, Chandra And Prashad",799.46,1229.94,35.0,365,13,50
824869105,376447,2,724.84,1449.68,724.84,Butter,Dairy & Breakfast,Gara And Sons,724.84,906.05,20.0,7,17,64
4193492511,51036,2,931.61,1863.22,931.61,Baby Food,Baby Care,Karnik Plc,931.61,1330.87,30.0,365,12,86
120996684,690565,2,951.27,1902.54,951.27,Cookies,Snacks & Munchies,"Roy, Seth And Patla",951.27,1463.49,35.0,90,15,56
2531932780,726958,3,887.48,2662.44,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
8095547865,89084,2,598.83,1197.66,598.83,Milk,Dairy & Breakfast,"Wali, Virk And Iyer",598.83,748.54,20.0,7,27,74
6894204435,992178,3,632.43,1897.29,632.43,Pain Reliever,Pharmacy,Basu And Sons,632.43,790.54,20.0,365,16,89
9514917126,425341,2,486.28,972.56,486.28,Pet Treats,Pet Care,"Mani, Dhar And Muni",486.28,748.12,35.0,365,21,68
9329665908,140154,2,171.2,342.4,171.2,Shampoo,Personal Care,Malhotra Llc,171.2,263.38,35.0,365,24,59
1435406360,723678,3,675.46,2026.38,675.46,Dog Food,Pet Care,"Lall, Datta And Swamy",675.46,1039.17,35.0,365,14,97
3460843508,883013,3,989.88,2969.64,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
4762084133,433521,3,321.33,963.99,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
3884862300,712003,1,671.68,671.68,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi And Acharya",671.68,959.54,30.0,180,30,54
1990946411,237083,1,577.13,577.13,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
5054937065,552496,2,508.0,1016.0,508.0,Dish Soap,Household Care,Dhar Plc,508.0,677.33,25.0,365,17,59
9431652023,63769,1,878.07,878.07,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69
2268736598,243235,1,109.03,109.03,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
2793638565,120532,2,697.53,1395.06,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95
4168839407,487065,2,374.68,749.36,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87
7406514357,611575,2,482.06,964.12,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam And Hayer",482.06,803.43,40.0,180,25,87
6087916798,557908,3,942.37,2827.11,942.37,Vitamins,Pharmacy,Sundaram Inc,942.37,1177.96,20.0,365,14,53
4319962076,644847,2,622.81,1245.62,622.81,Salt,Grocery & Staples,"Jhaveri, Kata And Kapur",622.81,732.72,15.0,365,24,52
3904134741,120385,1,597.91,597.91,597.91,Pet Treats,Pet Care,Dubey-Sarin,597.91,919.86,35.0,365,28,73
3770123374,753354,1,423.56,423.56,423.56,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,20,52
4494390731,714999,1,882.51,882.51,882.51,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81
6109777696,378230,3,166.42,499.26,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76
1401372388,679321,3,738.46,2215.38,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68
4283973398,361361,2,826.21,1652.42,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave And Sahni",826.21,1271.09,35.0,90,20,64
3261847147,455755,1,44.09,44.09,44.09,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53
3153811191,739534,3,994.56,2983.68,994.56,Toilet Cleaner,Household Care,"Gera, Narang And Karpe",994.56,1326.08,25.0,365,14,59
2639216409,120532,3,697.53,2092.59,697.5300000000001,Wheat Flour,Grocery & Staples,Nazareth Ltd,697.53,820.62,15.0,365,29,95
5948575331,487931,2,709.08,1418.16,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi And Nath",709.08,834.21,15.0,365,27,68
7792925364,968887,1,40.7,40.7,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92
7286478750,871592,2,870.29,1740.58,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni And Kumer",870.29,1160.39,25.0,3,25,50
9776505630,672059,3,672.73,2018.19,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81
4527342708,57405,2,607.67,1215.34,607.67,Baby Food,Baby Care,Srinivas Plc,607.67,868.1,30.0,365,21,64
1124359689,799952,1,922.64,922.64,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
3717458742,56589,2,517.77,1035.54,517.77,Vitamins,Pharmacy,"Pai, Kashyap And Ramachandran",517.77,647.21,20.0,365,16,85
283675535,53833,3,134.69,404.07,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,26,89
6039353394,692985,1,197.39,197.39,197.39,Pulses,Grocery & Staples,"Wable, Sankaran And Hari",197.39,232.22,15.0,365,30,86
6735917931,264803,1,995.98,995.98,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
5155256671,679865,2,347.91,695.82,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85
3984108726,832348,3,831.43,2494.29,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
2491374111,762527,2,690.08,1380.16,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan And Chopra",690.08,1061.66,35.0,90,23,71
2043371805,784673,3,491.39,1474.17,491.39000000000004,Dog Food,Pet Care,Ramanathan Group,491.39,755.98,35.0,365,21,84
9657782153,89084,3,598.83,1796.4900000000002,598.83,Milk,Dairy & Breakfast,"Wali, Virk And Iyer",598.83,748.54,20.0,7,27,74
9237289778,219598,1,367.08,367.08,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83
8917116859,34186,1,925.65,925.65,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74
720578658,382511,2,702.54,1405.08,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,702.54,878.17,20.0,7,26,88
9122210530,567671,3,418.48,1255.44,418.48,Biscuits,Snacks & Munchies,Nagar Llc,418.48,643.82,35.0,90,12,90
3540524256,349294,2,934.75,1869.5,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70
1909520255,361361,3,826.21,2478.63,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave And Sahni",826.21,1271.09,35.0,90,20,64
8022279737,784827,1,274.25,274.25,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77
7381549355,4452,2,169.88,339.76,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100
3998829973,491521,1,556.35,556.35,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
2895464675,589812,2,163.03,326.06,163.03,Detergent,Household Care,Bir Plc,163.03,217.37,25.0,365,22,52
3971098657,818990,3,163.55,490.65000000000003,163.55,Tomatoes,Fruits & Vegetables,Dugar Group,163.55,218.07,25.0,3,22,92
5278249111,951463,2,787.4,1574.8,787.4,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
9810576443,681063,2,321.28,642.56,321.28,Mango Drink,Cold Drinks & Juices,Dass And Sons,321.28,458.97,30.0,180,20,91
4128844410,741341,2,923.84,1847.68,923.84,Eggs,Dairy & Breakfast,Prasad Llc,923.84,1154.8,20.0,7,13,62
6103869123,589812,3,163.03,489.09000000000003,163.03,Detergent,Household Care,Bir Plc,163.03,217.37,25.0,365,22,52
6595041423,183929,2,738.74,1477.48,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath And Khurana",738.74,923.42,20.0,7,20,73
3991011923,726958,1,887.48,887.48,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
5275440923,969851,3,340.66,1021.98,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi And Bassi",340.66,567.77,40.0,180,27,64
6468633344,15314,2,578.85,1157.7,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91
9992859795,196719,2,217.5,435.0,217.5,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
7518488485,140489,3,650.2,1950.6000000000001,650.2,Soap,Personal Care,"Biswas, Kapoor And Patel",650.2,1000.31,35.0,365,28,95
9746950023,952168,3,236.95,710.8499999999999,236.94999999999996,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal And Das",236.95,364.54,35.0,90,28,79
2721433550,217710,2,58.59,117.18,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
6131680348,123983,1,785.67,785.67,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,25,72
2281544500,217710,1,58.59,58.59,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
4283802879,305754,1,979.99,979.99,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81
8621732366,256051,1,400.92,400.92,400.92,Lotion,Personal Care,"Mannan, Naidu And Sama",400.92,616.8,35.0,365,17,100
3797679856,118820,2,12.32,24.64,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel And Amble",12.32,17.6,30.0,180,12,61
8532100929,726958,3,887.48,2662.44,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
2973976544,39154,1,946.86,946.86,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose And Bajwa",946.86,1262.48,25.0,3,21,84
814260962,15314,1,578.85,578.85,578.85,Cheese,Dairy & Breakfast,Banik-Ratta,578.85,723.56,20.0,7,30,91
9411848231,183929,2,738.74,1477.48,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath And Khurana",738.74,923.42,20.0,7,20,73
6637284724,721521,2,417.39,834.78,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal And Baria",417.39,491.05,15.0,365,20,72
6497594124,487065,1,374.68,374.68,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,374.68,576.43,35.0,90,27,87
7213146086,287070,2,443.17,886.34,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar And Rajagopal",443.17,521.38,15.0,365,20,93
5110274761,373536,1,494.17,494.17,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64
1112110363,566052,1,87.3,87.3,87.3,Pain Reliever,Pharmacy,"Apte, Soman And Raju",87.3,109.12,20.0,365,14,53
1209202931,219598,2,367.08,734.16,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83
6384745391,39154,3,946.86,2840.58,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose And Bajwa",946.86,1262.48,25.0,3,21,84
3367452972,611575,1,482.06,482.06,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam And Hayer",482.06,803.43,40.0,180,25,87
2317597587,894539,3,445.48,1336.44,445.48,Dish Soap,Household Care,"Pall, Sule And Sood",445.48,593.97,25.0,365,14,93
2254884198,970529,2,827.44,1654.88,827.44,Diapers,Baby Care,"Kurian, Patla And Sanghvi",827.44,1182.06,30.0,365,19,84
679196318,799952,3,922.64,2767.92,922.64,Cheese,Dairy & Breakfast,Padmanabhan-Virk,922.64,1153.3,20.0,7,13,66
2185319815,433521,1,321.33,321.33,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58
5965281449,39154,1,946.86,946.86,946.86,Mangoes,Fruits & Vegetables,"Suresh, Bose And Bajwa",946.86,1262.48,25.0,3,21,84
8616726869,217710,2,58.59,117.18,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,19,53
4786027510,33955,3,186.08,558.24,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84
4910445344,444361,2,822.63,1645.26,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa And Kale",822.63,1028.29,20.0,365,20,71
7629577899,613942,1,545.0,545.0,545.0,Pet Treats,Pet Care,"Dyal, Saraf And Goel",545.0,838.46,35.0,365,28,72
4769055037,82484,2,914.88,1829.76,914.88,Baby Food,Baby Care,Mallick Plc,914.88,1306.97,30.0,365,12,73
8476029654,734789,2,395.82,791.64,395.82,Popcorn,Snacks & Munchies,"Chaudhari, Pant And Singh",395.82,608.95,35.0,90,22,66
7809866112,491521,1,556.35,556.35,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
5453896364,803607,2,949.73,1899.46,949.73,Soap,Personal Care,"Kadakia, Mohan And Sathe",949.73,1461.12,35.0,365,21,98
9080432189,140489,2,650.2,1300.4,650.2,Soap,Personal Care,"Biswas, Kapoor And Patel",650.2,1000.31,35.0,365,28,95
3079758919,451933,1,568.94,568.94,568.94,Wheat Flour,Grocery & Staples,Nadig Ltd,568.94,669.34,15.0,365,28,98
4076039325,832348,1,831.43,831.43,831.43,Biscuits,Snacks & Munchies,Jani-Ram,831.43,1279.12,35.0,90,10,79
9239241275,880510,3,951.43,2854.29,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54
4864829217,136533,2,826.21,1652.42,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar And Shanker",826.21,1032.76,20.0,7,15,75
5108704843,57405,2,607.67,1215.34,607.67,Baby Food,Baby Care,Srinivas Plc,607.67,868.1,30.0,365,21,64
8049805410,378287,3,332.84,998.52,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51
4711642504,349294,2,934.75,1869.5,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70
8952094523,654623,2,422.14,844.28,422.14,Chips,Snacks & Munchies,Pradhan And Sons,422.14,649.45,35.0,90,18,76
4285784267,36412,3,397.68,1193.04,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92
7494670835,970529,2,827.44,1654.88,827.44,Diapers,Baby Care,"Kurian, Patla And Sanghvi",827.44,1182.06,30.0,365,19,84
7667090453,448752,1,160.07,160.07,160.07,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96
2193572534,378287,1,332.84,332.84,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51
5357089776,490939,3,80.25,240.75,80.25,Lotion,Personal Care,"Roy, Barad And De",80.25,123.46,35.0,365,12,67
1191016829,435929,3,856.89,2570.67,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,13,71
549484032,903336,2,551.88,1103.76,551.88,Pulses,Grocery & Staples,"Vaidya, Amble And Palla",551.88,649.27,15.0,365,14,60
8164076900,991434,2,237.62,475.24,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87
7136165651,336847,3,936.98,2810.94,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen And More",936.98,1249.31,25.0,365,17,55
5368349643,487931,3,709.08,2127.2400000000002,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi And Nath",709.08,834.21,15.0,365,27,68
6965901435,94225,3,77.11,231.32999999999998,77.11,Toilet Cleaner,Household Care,"Gulati, Ram And Sarkar",77.11,102.81,25.0,365,13,70
6687307827,706112,2,478.79,957.58,478.79,Vitamins,Pharmacy,"Magar, Gara And Garg",478.79,598.49,20.0,365,12,77
475294138,63769,2,878.07,1756.14,878.07,Lotion,Personal Care,Dalal-Shan,878.07,1350.88,35.0,365,27,69
9047534059,673058,3,765.76,2297.2799999999997,765.7599999999999,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94
2807487047,992178,3,632.43,1897.29,632.43,Pain Reliever,Pharmacy,Basu And Sons,632.43,790.54,20.0,365,16,89
5840148195,613942,2,545.0,1090.0,545.0,Pet Treats,Pet Care,"Dyal, Saraf And Goel",545.0,838.46,35.0,365,28,72
3758135932,306177,3,769.24,2307.7200000000003,769.2400000000001,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
1978476136,500633,2,154.5,309.0,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87
423648434,863930,2,242.57,485.14,242.57,Shampoo,Personal Care,"Sathe, Agarwal And Dhar",242.57,373.18,35.0,365,26,72
7201868330,256783,3,906.54,2719.62,906.54,Pet Treats,Pet Care,"Basu, Thakur And Rege",906.54,1394.68,35.0,365,16,98
9710106935,587420,1,357.42,357.42,357.42,Cookies,Snacks & Munchies,Raj And Sons,357.42,549.88,35.0,90,22,50
4432235479,243235,1,109.03,109.03,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
6951956244,473929,2,440.19,880.38,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia And Deshmukh",440.19,586.92,25.0,3,19,70
378485826,555121,1,354.91,354.91,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri And Dora",354.91,473.21,25.0,3,30,67
8982211913,992178,1,632.43,632.43,632.43,Pain Reliever,Pharmacy,Basu And Sons,632.43,790.54,20.0,365,16,89
6487868576,726958,3,887.48,2662.44,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
2973502797,51036,2,931.61,1863.22,931.61,Baby Food,Baby Care,Karnik Plc,931.61,1330.87,30.0,365,12,86
4105022903,726958,3,887.48,2662.44,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79
3668828731,34200,1,319.8,319.8,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75
8644734267,659290,1,319.34,319.34,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66
3757871565,847349,2,781.08,1562.16,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69
5770510806,306177,3,769.24,2307.7200000000003,769.2400000000001,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
4514836077,739448,2,755.66,1511.32,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,24,79
5927852227,51036,2,931.61,1863.22,931.61,Baby Food,Baby Care,Karnik Plc,931.61,1330.87,30.0,365,12,86
350719542,555121,2,354.91,709.82,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri And Dora",354.91,473.21,25.0,3,30,67
868288823,962591,3,130.01,390.03,130.01,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74
7199670826,491521,1,556.35,556.35,556.35,Nuts,Snacks & Munchies,Karpe Inc,556.35,855.92,35.0,90,28,98
3091948113,336847,2,936.98,1873.96,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen And More",936.98,1249.31,25.0,365,17,55
